,id_centro_vacunacion,id_ubigeo,nombre,latitud,longitud,entidad_administra,id_eess
7681,106221,690,JOSE BOTERIN,-12.05330245,-77.11991231,,6221
7682,106222,690,SAN JUAN BOSCO,-12.04850915,-77.13307953,,6222
7683,106223,690,P. S. PUERTO NUEVO,-12.04658449,-77.13717664,,6223
7684,106224,694,P.S. LA PUNTA  ( EX-LUIS VALLEJO SANTONI ),-12.06837287,-77.15809712,,6224
7685,106225,690,C.S. NESTOR GAMBETTA,-12.04253586,-77.12024461,,6225
7686,106226,690,JOSE OLAYA,-12.04410725,-77.10229217,,6226
7687,106227,690,CENTRO DE SALUD ACAPULCO,-12.02215478,-77.13692002,,6227
7688,106228,690,RAMON CASTILLA,-12.0410186,-77.12248919,,6228
7689,106229,690,GAMBETTA BAJA,-12.0422484,-77.1135092,,6229
7690,106230,690,JUAN PABLO II,-12.0265051,-77.12919833,,6230
7691,106231,690,P.S. SANTA ROSA,-12.04586988,-77.11113384,,6231
7692,106232,690,MIGUEL GRAU,-12.04578311,-77.10425695,,6232
7693,106233,690,EL AYLLU,-12.0359029,-77.1164148,,6233
7694,106234,690,CENTRO DE DESARROLLO JUVENIL DEL CALLAO,-12.0623026,-77.1410987,,6234
7695,106235,690,C.S. MARQUEZ,-11.94257438,-77.13418214,,6235
7696,106236,690,C.S. SESQUICENTENARIO,-12.00969499,-77.09673001,,6236
7697,106237,690,P.S. PREVI,-12.01652914,-77.09072326,,6237
7698,106238,690,AEROPUERTO,-12.03365706,-77.09902777,,6238
7699,106239,690,PUESTO DE SALUD PLAYA RIMAC,-12.03794156,-77.0963773,,6239
7700,106240,690,P. S. FAUCETT,-11.99616332,-77.12085548,,6240
7701,106241,690,P.S. 200 MILLAS,-11.99509597,-77.12492365,,6241
7702,106242,690,P.S. BOCANEGRA,-12.02421866,-77.09642349,,6242
7703,106243,690,P.S.EL ALAMO,-12.00186975,-77.10733774,,6243
7704,106244,690,PIEDRA LIZA,0.0,0.0,,6244
7705,106245,690,P.S. POLIGONO IV,-12.02515855,-77.10084785,,6245
7706,106246,691,C.S. BELLAVISTA PERU COREA,-12.06171682,-77.10633786,,6246
7707,106247,693,P.S. ALTA MAR,-12.06951429,-77.11778466,,6247
7708,106248,693,P.S. LA PERLA,-12.06920504,-77.12476464,,6248
7709,106249,692,C.S. CARMEN DE LA LEGUA,-12.04001323,-77.09011698,,6249
7710,106250,692,VILLA SR. DE LOS MILAGROS,-12.04196315,-77.08542386,,6250
7711,106251,695,VENTANILLA,0.0,0.0,,6251
7712,106252,695,P.S. VENTANILLA ALTA,-11.87255066,-77.10995729,,6252
7713,106253,695,CENTRO DE SALUD VILLA LOS REYES,-11.82855773,-77.12271214,,6253
7714,106254,695,P. S. ANGAMOS,-11.89274295,-77.12773026,,6254
7715,106255,695,P.S. VENTANILLA BAJA,-11.93696178,-77.13233716,,6255
7716,106256,695,P.S. VENTANILLA ESTE,-11.94239104,-77.11760677,,6256
7717,106257,696,CENTRO DE SALUD  MI PERU,-11.85554679,-77.12307882,,6257
7718,106258,695,P.S. LUIS FELIPE DE LAS CASAS,-11.82445218,-77.13188278,,6258
7719,106259,695,P.S. HIJOS DEL ALMIRANTE GRAU,-11.88563281,-77.13208529,,6259
7720,106260,695,P.S. SANTA ROSA DE PACHACÚTEC,-11.84707868,-77.12750905,,6260
7721,106261,695,P.S. BAHIA BLANCA,-11.83522846,-77.15849933,,6261
7722,106262,695,LOS CEDROS,-11.8941084,-77.1434184,,6262
7723,106263,695,03 DE FEBRERO,-11.82924006,-77.15931907,,6263
7724,106264,695,P.S. CIUDAD PACHACUTEC,-11.84677854,-77.15225242,,6264
7725,106265,695,P.S. DEFENSORES DE LA PATRIA,-11.87633106,-77.13753281,,6265
7726,106266,1790,NUEVA RIOJA,-6.05584558,-77.1694907,,6266
7727,106267,1790,MASHUYACU,-6.11098094,-77.18905998,,6267
7728,106268,1790,NUEVA SANTA ROSA,0.0,0.0,,6268
7729,106269,1790,TAMBO,-5.99145565,-77.21558801,,6269
7730,106270,1795,POSIC,-6.01356466,-77.16163479,,6270
7731,106271,1797,YORONGOS,-6.14107319,-77.1432588,,6271
7732,106272,1797,NUEVO TABALOSOS,-6.19965961,-77.13026303,,6272
7733,106273,1792,SEGUNDA JERUSALEN,-5.98942123,-77.27644033,,6273
7734,106274,1792,VALLE GRANDE,-5.96733224,-77.24644496,,6274
7735,106275,1792,PUERTO BAGAZAN,-6.0707616,-77.25534817,,6275
7736,106276,1790,PORVENIR,-6.01052401,-77.25313723,,6276
7737,106277,1798,YURACYACU,-5.9260475,-77.22623279,,6277
7738,106278,1741,LA CONQUISTA,-5.87537212,-77.18419875,,6278
7739,106279,1793,HOSPITAL RURAL NUEVA CAJAMARCA,-5.93988648,-77.30657775,,6279
7740,106280,1793,LA FLORIDA,-5.94853779,-77.34037908,,6280
7741,106281,1793,LA UNION,-5.90572083,-77.32372229,,6281
7742,106282,1793,PALESTINA,-5.91058647,-77.34555817,,6282
7743,106283,1793,TAHUANTINSUYO,-5.9226161,-77.29456796,,6283
7744,106284,1793,UCRANIA,-5.94532004,-77.2819502,,6284
7745,106285,1793,MIRAFLORES,-5.90983432,-77.36625268,,6285
7746,106286,1796,SAN FERNANDO,-5.90287113,-77.27258267,,6286
7747,106287,1741,ATUMPLAYA,-5.85579333,-77.24328833,,6287
7748,106288,1741,IMPERIO DE CACHIYACU,-5.69268599,-77.32512771,,6288
7749,106289,1741,RAFAEL BELAUNDE,-5.77632112,-77.23568746,,6289
7750,106290,1796,PERLA MAYO,-5.85487584,-77.28866368,,6290
7751,106291,1741,DORADA,-5.75166333,-77.31414667,,6291
7752,106292,1741,SAN JOSE DE ALTO MAYO,-5.69228167,-77.37377167,,6292
7753,106293,1791,BAJO NARANJILLO,-5.81317377,-77.38355845,,6293
7754,106294,1791,SAN FRANCISCO ALTO MAYO,-5.77744686,-77.31658831,,6294
7755,106295,1793,PERLA DAGUAS,-5.89211755,-77.35048584,,6295
7756,106296,1793,SAN JUAN RIO SORITOR,-5.86288595,-77.34622838,,6296
7757,106297,1793,NARANJILLO,-5.80404488,-77.39693741,,6297
7758,106298,1793,TUPAC AMARU,-5.83518797,-77.42862851,,6298
7759,106299,1794,NARANJOS,-5.73767071,-77.5042021,,6299
7760,106300,1794,AGUAS CLARAS,-5.71642592,-77.57181808,,6300
7761,106301,1794,AGUAS VERDES,-5.68653604,-77.63401654,,6301
7762,106302,1794,EL MIRADOR,-5.73235674,-77.5395182,,6302
7763,106303,1794,PIONEROS BAJO (SAN JUAN DEL MAYO),-5.70362033,-77.51162604,,6303
7764,106304,1794,SAN AGUSTIN,-5.78184262,-77.52496826,,6304
7765,106305,1794,TUMBARO,-5.77619147,-77.43609025,,6305
7766,106306,1794,PERLA DEL MAYO,-5.6391539,-77.62856671,,6306
7767,106307,1741,LLUYLLUCUCHA,-6.02725543,-76.98275366,,6307
7768,106308,1741,MARONA,-6.06936399,-76.91575631,,6308
7769,106309,1741,QUILLOALLPA,-5.93365642,-76.94277803,,6309
7770,106310,1741,SUGLLAQUIRO,-5.95419654,-76.91412962,,6310
7771,106311,1741,TAHUISHCO,-6.02317442,-76.9667939,,6311
7772,106312,1744,SAN MATEO,-6.10969,-76.983895,,6312
7773,106313,1746,YANTALO,-5.97394333,-77.02134167,,6313
7774,106314,1741,BUENOS AIRES,-5.91518,-77.079845,,6314
7775,106315,1741,CAÑABRAVA,-5.90585,-77.03900667,,6315
7776,106316,1741,LOS ANGELES,-5.928445,-77.01463333,,6316
7777,106317,1741,PUEBLO LIBRE,-5.87476,-77.12019333,,6317
7778,106318,1741,MORROYACU,-5.83055841,-77.0198989,,6318
7779,106319,1741,SHIMPIYACU,-5.84243167,-77.097665,,6319
7780,106320,1741,NUEVA HUANCABAMBA,-5.80509667,-77.118035,,6320
7781,106321,1742,CALZADA,-6.0348172,-77.06724511,,6321
7782,106322,1743,HABANA,-6.08042667,-77.09056333,,6322
7783,106323,1743,SAN JOSE DE HABANA,0.0,0.0,,6323
7784,106324,1744,OCHAME,-6.122785,-77.005975,,6324
7785,106325,1741,SANTA ROSA DE OROMINA,-6.099,-77.03446,,6325
7786,106326,1742,SANTA ROSA BAJO TANGUMI,-5.96787,-77.14102,,6326
7787,106327,1745,SORITOR,-6.13667667,-77.10437333,,6327
7788,106328,1745,ALTO PERU,-6.3001,-77.09482667,,6328
7789,106329,1745,ALTO SAN MARTIN,-6.20815448,-77.06033161,,6329
7790,106330,1745,JERICOB,-6.15007958,-77.03918745,,6330
7791,106331,1745,SAN MARCOS,-6.216665,-77.11714333,,6331
7792,106332,1744,JEPELACIO,-6.10724833,-76.92345167,,6332
7793,106333,1744,CARRIZAL,-6.239135,-76.916055,,6333
7794,106334,1744,SHUCSHUYACU,-6.15629375,-76.89500668,,6334
7795,106335,1744,NUEVO SAN MIGUEL,-6.21341333,-76.91594667,,6335
7796,106336,1744,JERILLO,-6.11181479,-76.85030491,,6336
7797,106337,1769,BETANIA,-6.17012833,-76.82498667,,6337
7798,106338,1769,GOSEN,-6.1439,-76.81499667,,6338
7799,106339,1769,LA LIBERTAD BAJO MAYO,-6.10721667,-76.83860167,,6339
7800,106340,1769,MIRAFLORES,-6.096615,-76.80611833,,6340
7801,106341,1744,RAMIREZ,-6.17598946,-76.83341565,,6341
7802,106342,1769,VENCEDOR,-6.08211842,-76.81455629,,6342
7803,106343,1765,ROQUE,-6.35508185,-76.77309781,,6343
7804,106344,1744,LA HUARPIA,-6.22228351,-76.8193954,,6344
7805,106345,1765,PACAYZAPA,-6.2720521,-76.77392076,,6345
7806,106346,1765,SAN JUAN DE PACAYZAPA,-6.28290632,-76.76159618,,6346
7807,106347,1764,HOSPITAL II-E LAMAS,-6.41549003,-76.51878761,,6347
7808,106348,1764,HUAYCO LAMAS,-6.42187045,-76.52154171,,6348
7809,106349,1770,CHIRAPA LA LIBERTAD,-6.41184333,-76.46031,,6349
7810,106350,1771,CHIRICYACU,-6.3703695,-76.47978714,,6350
7811,106351,1771,PAMASHTO,-6.36191095,-76.54630064,,6351
7812,106352,1771,ALTO SHAMBOYACU,-6.34587282,-76.53320674,,6352
7813,106353,1771,YURILAMAS,-6.23442462,-76.53388007,,6353
7814,106354,1807,BANDA SHILCAYO,-6.49390789,-76.3488037,,6354
7815,106355,1799,CENTRO MATERNO PERINATAL TARAPOTO,0.0,0.0,,6355
7816,106356,1808,MORALES,-6.48441537,-76.38188572,,6356
7817,106357,1799,NUEVE DE ABRIL,-6.48597333,-76.372355,,6357
7818,106358,1799,ATUMPAMPA,-6.49117631,-76.38191502,,6358
7819,106359,1799,TUPAC AMARU TARAPOTO,0.0,0.0,,6359
7820,106360,1807,BELLO HORIZONTE,-6.52985173,-76.30068551,,6360
7821,106361,1807,LAS PALMAS,-6.53162807,-76.34645313,,6361
7822,106362,1807,LA UNION (SANIRARCA),-6.50480814,-76.30461644,,6362
7823,106363,1807,PROGRESO KM.30,-6.40637322,-76.30952297,,6363
7824,106364,1807,SAN JOSE KM.34,-6.42294101,-76.28864939,,6364
7825,106365,1799,PUNTA DEL ESTE,-6.47853,-76.360275,,6365
7826,106366,1799,HUAYCO TARAPOTO,-6.50206167,-76.36750333,,6366
7827,106367,1768,SAN FRANCISCO DEL RIO MAYO,-6.57862429,-76.4228039,,6367
7828,106368,1799,SANTA ROSA DE CUMBAZA,-6.52788,-76.37722167,,6368
7829,106369,1806,JUAN GUERRA,-6.58492649,-76.32417543,,6369
7830,106370,1812,SHAPAJA,-6.57519036,-76.26451859,,6370
7831,106371,1781,SAN CRISTOBAL DE UPAQUIHUA,-6.70015667,-76.50462,,6371
7832,106372,1768,LAS FLORES DE MAMONAQUIHUA,-6.66413605,-76.46906018,,6372
7833,106373,1768,MAMONAQUIHUA,-6.6482842,-76.43139124,,6373
7834,106374,1806,YACUCATINA,-6.69109467,-76.30328708,,6374
7835,106375,1811,SAUCE,-6.68997287,-76.21565248,,6375
7836,106376,1811,DOS DE MAYO,-6.70847957,-76.20835123,,6376
7837,106377,1800,UTCURARCA,-6.66388384,-76.28736784,,6377
7838,106378,1800,MACHUNGO,-6.68247637,-76.27580641,,6378
7839,106379,1810,SAN ANTONIO DE CUMBAZA,-6.40631171,-76.41015916,,6379
7840,106380,1810,SAN PEDRO DE CUMBAZA,-6.42107349,-76.40697006,,6380
7841,106381,1771,SAN ROQUE DE CUMBAZA,-6.38613426,-76.43877263,,6381
7842,106382,1810,AUCALOMA,-6.42064881,-76.44026514,,6382
7843,106383,1764,SAN ANTONIO RIO MAYO,-6.46179194,-76.53820195,,6383
7844,106384,1770,CHURUZAPA,-6.47319599,-76.48926649,,6384
7845,106385,1764,LAS FLORES DEL RIO MAYO,-6.4704687,-76.52911503,,6385
7846,106386,1770,RUMIZAPA,-6.44897275,-76.47223327,,6386
7847,106387,1770,MACEDA,-6.47941605,-76.50232325,,6387
7848,106388,1770,PACCHILLA,-6.42485707,-76.46030249,,6388
7849,106389,1774,SANTA ANA DEL RIO MAYO,-6.48137592,-76.51265477,,6389
7850,106390,1801,CACATACHI,-6.46425693,-76.44876832,,6390
7851,106391,1768,CUÑUMBUQUE,-6.5124753,-76.48339884,,6391
7852,106392,1768,SAN RAFAEL DEL RIO MAYO,-6.49910669,-76.49422663,,6392
7853,106393,1774,SAN FERNANDO,-6.60211265,-76.45430267,,6393
7854,106394,1774,ZAPATERO,-6.53011453,-76.49204413,,6394
7855,106395,1774,NUEVO CELENDIN,-6.58651865,-76.53300185,,6395
7856,106396,1774,PROGRESO,-6.6267997,-76.51167512,,6396
7857,106397,1774,UCHUMULLACA,-6.60284758,-76.50003433,,6397
7858,106398,1774,CARAÑAYACU,-6.52939221,-76.52435836,,6398
7859,106399,1774,SANTA CRUZ DE SHITARIYACU,-6.56996906,-76.5667516,,6399
7860,106400,1774,BAGAZAN,-6.51304042,-76.53403795,,6400
7861,106401,1774,NUEVO MUNDO,-6.5306747,-76.54428542,,6401
7862,106402,1756,SAN JUAN DE TALLIQUIHUI,-6.63627167,-76.571475,,6402
7863,106403,1773,TABALOSOS,-6.38748361,-76.63525183,,6403
7864,106404,1769,PINTO RECODO,-6.37943667,-76.60488333,,6404
7865,106405,1769,CHURUZAPA PINTO RECODO,-6.34979,-76.63008167,,6405
7866,106406,1769,MISHQUIYACU PINTO RECODO,-6.37211333,-76.58123167,,6406
7867,106407,1772,SHANAO,-6.40869119,-76.59367848,,6407
7868,106408,1773,SAN MIGUEL DEL RIO MAYO,-6.43587333,-76.58679333,,6408
7869,106409,1773,PUCAYACU PANJUI,-6.48402167,-76.58655,,6409
7870,106410,1767,PONGO DEL CAYNARACHI,-6.3314675,-76.28721808,,6410
7871,106411,1767,ALFONSO UGARTE,-6.15408987,-76.35516517,,6411
7872,106412,1767,SAN MIGUEL DE ACHINAMIZA,-6.29860732,-76.16959055,,6412
7873,106413,1767,ALIANZA,-6.11543012,-76.27447811,,6413
7874,106414,1767,BONILLA,-6.21906188,-76.27375884,,6414
7875,106415,1767,NUEVO LAMAS,-6.19868412,-76.34934377,,6415
7876,106416,1767,YUMBATOS,-6.32026713,-76.29689704,,6416
7877,106417,1767,SAN JUAN DE SHANUSI,-6.15438375,-76.32849844,,6417
7878,106418,1802,CHAZUTA,-6.57220912,-76.13347905,,6418
7879,106419,1802,ACHINAMIZA,-6.48600851,-75.90459905,,6419
7880,106420,1802,AGUANO MUYUNA,-6.6106108,-76.14783228,,6420
7881,106421,1802,CALLANAYACU,-6.57142144,-75.91923061,,6421
7882,106422,1802,TUNUNTUNUMBA,-6.57223697,-76.09357429,,6422
7883,106423,1802,SHILCAYO,-6.56421527,-76.05601212,,6423
7884,106424,1802,CURIYACU,-6.5698835,-75.98847249,,6424
7885,106425,1802,SANTA ROSA DE CHIPAOTA,-6.5766441,-76.08596931,,6425
7886,106426,1805,PONGO ISLA,-6.43829833,-75.88581167,,6426
7887,106427,1766,BARRANQUITA CAYNARACHI,-6.25190163,-76.0315764,,6427
7888,106428,1766,PUERTO PIZARRO,-6.16266833,-75.964485,,6428
7889,106429,1766,SANTIAGO DE BORJA,-8.352281,-76.729516,,6429
7890,106430,1766,SANTA CLARA,-8.45052,-76.3286,,6430
7891,106431,1766,EL PIÑAL,-6.39427,-76.04780167,,6431
7892,106432,1805,HUIMBAYOC,-6.416895,-75.76868167,,6432
7893,106433,1803,NAVARRO,-6.377995,-75.73103333,,6433
7894,106434,1803,YARINA,-6.42618333,-75.863275,,6434
7895,106435,1803,TIPISHCA,-6.33309833,-75.70214167,,6435
7896,106436,1805,MIRAFLORES,-6.435645,-75.80634833,,6436
7897,106437,1805,SAN JOSE 2 DE MAYO,-6.39808167,-75.70599,,6437
7898,106438,1805,LECHE,-6.52741167,-75.66997667,,6438
7899,106439,1805,SANTA ROSILLO CHIPURANA,-6.666355,-75.5931,,6439
7900,106440,1805,SANTA MARTHA,-6.43103333,-75.70051667,,6440
7901,106441,1805,SAN JOSE DE YANAYACU,-6.55568833,-75.6386,,6441
7902,106442,1805,PUCALLPA,-6.45271167,-75.84493333,,6442
7903,106443,1809,REFORMA,-6.31726633,-75.69789707,,6443
7904,106444,1809,HOSPITAL RURAL DE PAPAPLAYA,-6.21182554,-75.78322836,,6444
7905,106445,1766,SANTA ELENA,-6.153425,-75.91983167,,6445
7906,106446,1804,PELEJO,-6.21375558,-75.80130393,,6446
7907,106447,1809,ASUNCION,-6.29263578,-75.72431223,,6447
7908,106448,1809,PUERTO MERCEDES,-6.24787346,-75.77744708,,6448
7909,106449,1809,SAN JUAN RIO HUALLAGA,-6.26014414,-75.76838773,,6449
7910,106450,1809,SAN ANTONIO  RIO HUALLAGA,-6.30603479,-75.72214745,,6450
7911,106451,1804,NUEVO SAN JUAN,-6.24030466,-75.84027044,,6451
7912,106452,1780,HOSPITAL RURAL  PICOTA,-6.91805902,-76.3302071,,6452
7913,106453,1749,ALMIRANTE GRAU BOMBONAJILLO,-7.12182761,-76.28594062,,6453
7914,106454,1780,BARRANQUITA PICOTA,-6.89221656,-76.31183241,,6454
7915,106455,1780,SANTA ROSILLO PICOTA,-6.92213474,-76.36613443,,6455
7916,106456,1780,WINGE,-6.95822662,-76.32613046,,6456
7917,106457,1784,PUCACACA,-6.85136059,-76.34464816,,6457
7918,106458,1781,BUENOS AIRES,-6.78937,-76.32944,,6458
7919,106459,1784,CEDRO PAMPA,-6.86349874,-76.32403415,,6459
7920,106460,1781,PAUJILZAPA,-6.77919333,-76.42583333,,6460
7921,106461,1781,STA. ROSILLO DE UPAQUIHUA,-6.70757167,-76.42747167,,6461
7922,106462,1789,TRES UNIDOS,-6.80207708,-76.23439823,,6462
7923,106463,1783,PILLUANA,-6.77813598,-76.29277256,,6463
7924,106464,1783,MISHQUIYACU,-8.03595,-76.68514,,6464
7925,106465,1786,SAN CRISTOBAL DE SISA,-7.00421637,-76.44061952,,6465
7926,106466,1782,CASPIZAPA,-6.9562888,-76.41980425,,6466
7927,106467,1786,NUEVO EGIPTO,-6.96964101,-76.501412,,6467
7928,106468,1786,NUEVA ESPERANZA,-6.97320543,-76.47163214,,6468
7929,106469,1785,PUERTO RICO,-6.99229396,-76.42439803,,6469
7930,106470,1788,LEONCIO PRADO,-6.99146732,-76.23352952,,6470
7931,106471,1788,HUAÑIPO,-7.00452999,-76.19651637,,6471
7932,106472,1787,SHAMBOYACU,-7.02222742,-76.13245761,,6472
7933,106473,1787,VISTA ALEGRE,-7.05233385,-76.10153055,,6473
7934,106474,1787,ALFONSO UGARTE,-6.99575838,-76.16688923,,6474
7935,106475,1787,SIMON BOLIVAR,-7.04140342,-76.11178055,,6475
7936,106476,1788,TINGO DE PONAZA,-6.93549797,-76.25270177,,6476
7937,106477,1788,AYPENA,-6.95733698,-76.25768842,,6477
7938,106478,1788,MARISCAL CASTILLA,-6.89715502,-76.26384532,,6478
7939,106479,1788,LOS ANGELES,0.0,0.0,,6479
7940,106480,1753,HOSPITAL RURAL SAN JOSE DE SISA,-6.61475542,-76.68859624,,6480
7941,106481,1753,NAUTA,-6.65366544,-76.73027305,,6481
7942,106482,1753,SANTA CRUZ,-6.61361396,-76.72976232,,6482
7943,106483,1756,SANTA MARTHA,-6.67551154,-76.62358674,,6483
7944,106484,1753,SAN JUAN DE MIRAFLORES,-6.61478736,-76.74636456,,6484
7945,106485,1753,HUAJA,-6.59520631,-76.75032306,,6485
7946,106486,1757,AMINIO,-6.55415636,-76.68561063,,6486
7947,106487,1755,SAN MARTIN DE ALAO,-6.51317333,-76.73925,,6487
7948,106488,1757,SHATOJA,-6.53101865,-76.71940418,,6488
7949,106489,1755,SINAMI,-6.48202306,-76.80187091,,6489
7950,106490,1755,ALTO ROQUE,0.0,0.0,,6490
7951,106491,1754,AGUA BLANCA,-6.72580816,-76.6920135,,6491
7952,106492,1756,SANTA ROSA,-6.74667549,-76.62310311,,6492
7953,106493,1754,PACASMAYO,-6.70047843,-76.71250015,,6493
7954,106494,1751,FAUSA LAMISTA,-6.79252703,-76.64036188,,6494
7955,106495,1756,BARRANQUITA RIO SISA,-6.73837649,-76.59345871,,6495
7956,106496,1756,SANTA ELENA,-6.73791387,-76.57790961,,6496
7957,106497,1747,HOSPITAL BELLAVISTA,-7.05457844,-76.58256361,,6497
7958,106498,1747,BUENOS AIRES,-7.00462476,-76.63365895,,6498
7959,106499,1752,PALESTINA,-6.96224354,-76.53051166,,6499
7960,106500,1747,LIMON,-7.05239591,-76.54591214,,6500
7961,106501,1751,CONSUELO,-6.8227511,-76.57868986,,6501
7962,106502,1751,FAUSA SAPINA,-6.80331005,-76.6715751,,6502
7963,106503,1751,SAN PABLO,-6.8080907,-76.5735193,,6503
7964,106504,1751,DOS DE MAYO,-6.79370782,-76.53481722,,6504
7965,106505,1756,RAMON CASTILLA,-6.74638942,-76.56983693,,6505
7966,106506,1747,LAS  MERCEDES,-6.92895833,-76.63121833,,6506
7967,106507,1747,NUEVA FLORIDA,-6.95481333,-76.61016333,,6507
7968,106508,1747,HUACHO,-6.89911,-76.64896667,,6508
7969,106509,1751,HUINGOYACU,-6.86456845,-76.66342489,,6509
7970,106510,1752,SAN RAFAEL,-7.02268485,-76.46609076,,6510
7971,106511,1752,LA LIBERTAD,-7.02984593,-76.47328541,,6511
7972,106512,1752,PANAMA,-7.01308466,-76.44805336,,6512
7973,106513,1752,CRISTINO GARCIA CARHUAPOMA,-6.99460035,-76.51817915,,6513
7974,106514,1749,NUEVO LIMA,-7.09804604,-76.47251988,,6514
7975,106515,1749,NUEVO TARAPOTO,-7.18491235,-76.3312126,,6515
7976,106516,1749,DOS UNIDOS,-7.17990536,-76.51517741,,6516
7977,106517,1749,LA UNION,-7.16329061,-76.49628402,,6517
7978,106518,1749,SANTA ELENA,-7.21316646,-76.50174855,,6518
7979,106519,1748,BARRANCA,-7.27343901,-76.46797761,,6519
7980,106520,1748,CUZCO,-7.25457958,-76.47613268,,6520
7981,106521,1748,INCAICO,-7.38222265,-76.41480212,,6521
7982,106522,1748,JOSE OLAYA,-7.40185691,-76.41626479,,6522
7983,106523,1748,NUEVA ARICA,-7.52852534,-76.42517117,,6523
7984,106524,1758,RURAL SAPOSOA,-6.94190667,-76.76902167,,6524
7985,106525,1758,7 DE JUNIO-AHUIHUA,-6.91617,-76.8679,,6525
7986,106526,1758,ALMENDRAS,-6.9722,-76.696345,,6526
7987,106527,1758,PALTAICO,-6.91918,-76.73502667,,6527
7988,106528,1761,PISCOYACU,-6.97809167,-76.769155,,6528
7989,106529,1758,SAN ANDRES,-6.88496167,-76.74929,,6529
7990,106530,1758,SAN REGIS,-6.865355,-76.80343333,,6530
7991,106531,1758,INTIYACU,-6.97150667,-76.71702833,,6531
7992,106532,1758,CHAMBIRA,-6.96001667,-76.79884667,,6532
7993,106533,1758,EL DORADO,-6.91618,-76.86776,,6533
7994,106534,1759,PASARRAYA,-6.76566667,-76.81486333,,6534
7995,106535,1759,NUEVA VIDA,-6.72725333,-76.83179333,,6535
7996,106536,1759,YACUSISA,-6.80856167,-76.80042333,,6536
7997,106537,1760,EL ESLABON,-7.02108333,-76.722295,,6537
7998,106538,1762,SACANCHE,-7.071765,-76.71392667,,6538
7999,106539,1760,COLLPA,-7.07256833,-76.81664,,6539
8000,106540,1761,NUEVO SACANCHE,-7.021915,-76.831595,,6540
8001,106541,1763,TINGO DE SAPOSOA,-7.09270972,-76.64257543,,6541
8002,106542,1775,LA MERCED,-7.180141,-76.738869,,6542
8003,106543,1775,LA VICTORIA,-7.15853402,-76.72474081,,6543
8004,106544,1775,QUINILLA,-7.35578772,-76.67379637,,6544
8005,106545,1775,CAYENA,-7.26515357,-76.72328143,,6545
8006,106546,1775,HUINGUILLO,-7.34536946,-76.68015105,,6546
8007,106547,1775,HUAYABAMBA,-7.25895391,-76.73500551,,6547
8008,106548,1775,VILLA PRADO,-7.14014239,-76.70108556,,6548
8009,106549,1777,SHEPTE,-7.41150754,-76.72853636,,6549
8010,106550,1777,MIRAFLORES,-7.38599481,-76.7042561,,6550
8011,106551,1778,BAGAZAN,-7.22678035,-76.85367825,,6551
8012,106552,1778,SAN JUAN DEL CAÑO,-7.21974571,-76.80953284,,6552
8013,106553,1778,SAN RAMON,-7.2613533,-76.78945283,,6553
8014,106554,1779,ARMAYARI,-7.2936426,-76.70383889,,6554
8015,106555,1779,PAJARILLO,-7.17677861,-76.68831545,,6555
8016,106556,1750,LEDOY,-7.13140333,-76.64908,,6556
8017,106557,1779,COSTA RICA,-7.30734078,-76.65097948,,6557
8018,106558,1779,DOS UNIDOS,-7.25142203,-76.69332427,,6558
8019,106559,1750,AUCARARCA,-7.41128667,-76.56546546,,6559
8020,106560,1776,CUÑUMBUZA,-7.48532999,-76.55829925,,6560
8021,106561,1777,HUICUNGO,-7.31638213,-76.77513284,,6561
8022,106562,1777,DOS DE MAYO,-7.18441663,-77.06319787,,6562
8023,106563,1777,SANTA INES,-7.33225311,-76.90100925,,6563
8024,106564,1777,NUEVA ESPERANZA,-7.25742342,-77.05878355,,6564
8025,106565,1777,PIZARRO,-7.25018005,-76.98517234,,6565
8026,106566,1778,PACHIZA,-7.29475615,-76.77160958,,6566
8027,106567,1778,ALTO EL SOL,-7.30018754,-76.79371906,,6567
8028,106568,1778,NUEVO CHIMBOTE,-7.10936296,-77.06042988,,6568
8029,106569,1776,CAMPANILLA,-7.48156016,-76.65038148,,6569
8030,106570,1776,BALZAYACU,-7.45035723,-76.67098783,,6570
8031,106571,1776,SHUMANZA,-7.53433725,-76.69954247,,6571
8032,106572,1776,SION,-7.66562288,-76.78613402,,6572
8033,106573,1776,NUEVO JAEN,-7.64735914,-76.66425674,,6573
8034,106574,1813,"HOSPITAL II-1 ""DR. JOSE PEÑA PORTUGUEZ "" - TOCACHE",-8.19046675,-76.51359467,,6574
8035,106575,1813,NUEVA ESPERANZA,-8.25423333,-76.55524,,6575
8036,106576,1813,PUSHURUMBO,-8.27730414,-76.63992189,,6576
8037,106577,1813,BALSA PROBANA,-8.13341608,-76.53729891,,6577
8038,106578,1813,YACUSISA,-8.22503371,-76.61299043,,6578
8039,106579,1817,SANTA ROSA DE SHAPAJA,-8.29502167,-76.35805167,,6579
8040,106580,1816,SHUNTE,-8.35222833,-76.72959167,,6580
8041,106581,1814,NUEVO  PROGRESO,-8.44825,-76.32346667,,6581
8042,106582,1817,NUEVO PORONGO,-8.32948444,-76.34448924,,6582
8043,106583,1814,RIO UCHIZA,-8.404745,-76.31778667,,6583
8044,106584,1814,MADRE MIA,-8.74844833,-76.22319667,,6584
8045,106585,1814,RAMAL DE ASPUZANA,-8.75355,-76.17724,,6585
8046,106586,1814,SANTA CRUZ,-8.55017,-76.28580333,,6586
8047,106587,1814,PUERTO RICO,-8.59583434,-76.27045784,,6587
